lambda (um),flam at wd surface (erg/cm^2/s/A)
0.423548,2807091.7723038876
0.423558,2807289.142316399
0.423568,2807486.4905610792
0.423578,2807683.8170403484
0.423588,2807881.121756632
0.423598,2808078.4047123506
0.423608,2808290.0067244642
0.423618,2808487.2454892662
0.423628,2808684.4625008176
0.423638,2808881.65776154
0.423648,2809078.8312738542
0.423658,2809275.983040184
0.423668,2809473.113062947
0.423678,2809670.2213445646
0.423688,2809867.307887456
0.423698,2810078.707416803
0.423708,2810275.749812878
0.423718,2810472.770477532
0.423728,2810669.769413186
0.423738,2810866.746622254
0.423748,2811063.702107158
0.423758,2811246.3052065787
0.423768,2811443.2179267434
0.423778,2811668.7675521695
0.423788,2811865.635488347
0.423798,2812062.481712493
0.423808,2812259.306227025
0.423818,2812441.782427922
0.423828,2812638.5642065196
0.423838,2812835.3242826997
0.423848,2813032.0626588785
0.423858,2813228.779337471
0.423868,2813439.797547554
0.423878,2813636.470162405
0.423888,2813833.121086957
0.423898,2814029.750323626
0.423908,2814226.3578748256
0.423918,2814422.9437429653
0.423928,2814619.50793046
0.423938,2814816.050439722
0.423948,2815026.889094682
0.423958,2815223.3875792846
0.423968,2815419.8643929358
0.423978,2815616.319538045
0.423988,2815812.7530170274
0.423998,2816009.1648322893
0.424008,2816205.5549862417
0.424018,2816416.236575822
0.424028,2816612.582739291
0.424038,2816808.9072487275
0.424048,2817005.2101065386
0.424058,2817201.4913151315
0.424068,2817397.7508769156
0.424078,2817593.9887943
0.424088,2817775.8966998155
0.424098,2818000.707400618
0.424108,2818196.879724532
0.424118,2818393.0304137217
0.424128,2818589.1594705945
0.424138,2818770.961900994
0.424148,2818967.048374967
0.424158,2819163.1132237897
0.424168,2819359.1564498683
0.424178,2819583.7826531325
0.424188,2819779.781292276
0.424198,2819961.457365833
0.424208,2820157.413450742
0.424218,2820353.3479249757
0.424228,2820549.2607909366
0.424238,2820745.152051025
0.424248,2820955.3192871017
0.424258,2821151.166668662
0.424268,2821346.992451605
0.424278,2821542.7966383346
0.424288,2821738.5792312496
0.424298,2821934.3402327523
0.424308,2822130.079645244
0.424318,2822340.0903336075
0.424328,2822535.7859016145
0.424338,2822731.459887856
0.424348,2822927.1122947326
0.424358,2823122.7431246457
0.424368,2823318.3523799917
0.424378,2823513.940063169
0.424388,2823723.794324422
0.424398,2823919.3381971275
0.424408,2824114.860504907
0.424418,2824310.361250157
0.424428,2824505.840435273
0.424438,2824701.2980626537
0.424448,2824896.734134694
0.424458,2825106.4320893334
0.424468,2825301.8243848872
0.424478,2825497.195132334
0.424488,2825692.5443340736
0.424498,2825887.8719924972
0.424508,2826083.1781099997
0.424518,2826264.1832906986
0.424528,2826488.004457384
0.424538,2826683.245293826
0.424548,2826878.46459897
0.424558,2827073.662375208
0.424568,2827268.838624932
0.424578,2827449.717987812
0.424588,2827644.851864115
0.424598,2827868.5122568742
0.424608,2828063.6017521378
0.424618,2828258.6697328943
0.424628,2828439.4442004664
0.424638,2828634.46983157
0.424648,2828829.4739552913
0.424658,2829024.4565740214
0.424668,2829247.9563153517
0.424678,2829442.894587267
0.424688,2829623.543392798
0.424698,2829818.4393435437
0.424708,2830013.3138012914
0.424718,2830208.166768424
0.424728,2830431.5288099833
0.424738,2830612.072850016
0.424748,2830806.8606879697
0.424758,2831001.6270449087
0.424768,2831196.3719232175
0.424778,2831391.0953252832
0.424788,2831585.7972534904
0.424798,2831794.738290552
0.424808,2831989.39660682
0.424818,2832184.033456433
0.424828,2832378.6488417764
0.424838,2832573.242765234
0.424848,2832767.8152291887
0.424858,2832976.622788776
0.424868,2833171.1516697826
0.424878,2833365.6590984864
0.424888,2833560.145077268
0.424898,2833754.609608511
0.424908,2833949.052694599
0.424918,2834157.7268647877
0.424928,2834352.126396895
0.424938,2834546.504491037
0.424948,2834740.8611495956
0.424958,2834935.196374953
0.424968,2835129.510169487
0.424978,2835323.8025355786
0.424988,2835532.321307788
0.424998,2835726.5701536536
0.425008,2835920.7975782612
0.425018,2836115.003583991
0.425028,2836309.1881732214
0.425038,2836503.3513483317
0.425048,2836711.7369217
0.425058,2836905.856605503
0.425068,2837099.9548823643
0.425078,2837294.0317546614
0.425088,2837488.087224774
0.425098,2837682.121295073
0.425108,2837890.3737574616
0.425118,2838084.364365353
0.425128,2838278.3335806085
0.425138,2838472.2814056007
0.425148,2838666.207842707
0.425158,2838860.112894303
0.425168,2839068.2323335097
0.425178,2839262.093951574
0.425188,2839455.9341912935
0.425198,2839649.7530550426
0.425208,2839843.550545197
0.425218,2840037.326664126
0.425228,2840245.3131678817
0.425238,2840439.045882133
0.425248,2840632.757232323
0.425258,2840826.4472208256
0.425268,2841020.11585001
0.425278,2841213.763122248
0.425288,2841421.616778213
0.425298,2841615.2206746032
0.425308,2841808.8032212052
0.425318,2842002.364420388
0.425328,2842195.904274521
0.425338,2842403.6471794294
0.425348,2842597.143681742
0.425358,2842790.618846157
0.425368,2842984.0726750433
0.425378,2843177.5051707695
0.425388,2843370.9163357015
0.425398,2843578.5265534073
0.425408,2843771.8943953095
0.425418,2843965.2409135667
0.425428,2844158.5661105453
0.425438,2844351.8699886105
0.425448,2844545.1525501283
0.425458,2844752.630168103
0.425468,2844945.8694353597
0.425478,2845139.087393211
0.425488,2845332.2840440236
0.425498,2845525.4593901597
0.425508,2845732.8264637813
0.425518,2845925.9585396284
0.425528,2846119.0693179355
0.425538,2846312.1588010704
0.425548,2846505.2269913917
0.425558,2846698.2738912604
0.425568,2846905.5085253897
0.425578,2847098.5121836984
0.425588,2847291.4945586915
0.425598,2847484.455652727
0.425608,2847677.3954681647
0.425618,2847884.5196914654
0.425628,2848077.416289284
0.425638,2848270.291615633
0.425648,2848463.1456728736
0.425658,2848655.9784633648
0.425668,2848848.7899894645
0.425678,2849055.7819332853
0.425688,2849248.550270452
0.425698,2849441.2973503512
0.425708,2849634.02317534
0.425718,2849826.7277477756
0.425728,2850033.609414106
0.425738,2850226.2708215136
0.425748,2850418.9109834866
0.425758,2850611.52990238
0.425768,2850804.127580551
0.425778,2851010.8990299585
0.425788,2851203.4535669927
0.425798,2851395.986870415
0.425808,2851588.4989425833
0.425818,2851780.9897858496
0.425828,2851973.459402571
0.425838,2852180.098804869
0.425848,2852372.5253090803
0.425858,2852564.9305938547
0.425868,2852757.3146615406
0.425878,2852949.6775144953
0.425888,2853156.206832934
0.425898,2853348.5265972367
0.425908,2853540.8251539096
0.425918,2853733.1025053016
0.425928,2853925.358653768
0.425938,2854131.7779487916
0.425948,2854323.991032447
0.425958,2854516.1829202743
0.425968,2854708.3536146195
0.425978,2854900.503117835
0.425988,2855106.8124498515
0.425998,2855298.918912084
0.426008,2855491.0041902815
0.426018,2855683.068286789
0.426028,2855875.1112039587
0.426038,2856081.3106333325
0.426048,2856273.3105333303
0.426058,2856465.289261075
0.426068,2856657.246818919
0.426078,2856849.183209205
0.426088,2857055.272796264
0.426098,2857247.166193175
0.426108,2857439.038429612
0.426118,2857630.889507923
0.426128,2857822.7194304527
0.426138,2858028.6992354863
0.426148,2858220.4861884196
0.426158,2858412.251992652
0.426168,2858603.996650527
0.426178,2858795.7201643893
0.426188,2859001.590247648
0.426198,2859193.270815678
0.426208,2859384.9302467713
0.426218,2859576.568543268
0.426228,2859768.185707513
0.426238,2859973.946129209
0.426248,2860165.5203713705
0.426258,2860357.0734883496
0.426268,2860548.60548249
0.426278,2860740.116356128
0.426288,2860945.767176439
0.426298,2861137.2351517295
0.426308,2861328.6820135876
0.426318,2861520.1077643503
0.426328,2861711.5124063576
0.426338,2861931.211428887
0.426348,2862108.4154527965
0.426358,2862299.756118483
0.426368,2862491.0756848133
0.426378,2862682.374154128
0.426388,2862901.9603753085
0.426398,2863079.0615704237
0.426408,2863270.296098855
0.426418,2863461.5095396596
0.426428,2863652.701895179
0.426438,2863872.175376239
0.426448,2864063.3242408587
0.426458,2864240.3022503266
0.426468,2864431.409624476
0.426478,2864650.7928247927
0.426488,2864841.85672719
0.426498,2865032.899560783
0.426508,2865209.774868336
0.426518,2865400.7762346608
0.426528,2865620.046805014
0.426538,2865811.0047234823
0.426548,2866001.9415848586
0.426558,2866192.857391474
0.426568,2866369.6096654236
0.426578,2866588.7676669327
0.426588,2866779.6196602494
0.426598,2866970.4506081785
0.426608,2867161.2605130505
0.426618,2867366.188542607
0.426628,2867556.95570553
0.426638,2867747.7018324365
0.426648,2867938.4269256513
0.426658,2868129.130987506
0.426668,2868333.949872076
0.426678,2868524.611215602
0.426688,2868715.2515348
0.426698,2868905.8708319967
0.426708,2869096.4691095217
0.426718,2869301.1789089506
0.426728,2869491.7344917515
0.426738,2869682.2690619063
0.426748,2869872.7826217436
0.426758,2870077.405063678
0.426768,2870267.8759476836
0.426778,2870458.325828395
0.426788,2870648.7547081355
0.426798,2870839.162589233
0.426808,2871043.6760537
0.426818,2871234.041282542
0.426828,2871424.3855197607
0.426838,2871614.708767679
0.426848,2871819.1349608223
0.426858,2872009.4155753558
0.426868,2872199.6752076037
0.426878,2872389.9138598912
0.426888,2872580.1315345373
0.426898,2872784.448857761
0.426908,2872974.623922574
0.426918,2873164.7780167577
0.426928,2873354.911142636
0.426938,2873573.259258695
0.426948,2873763.3491322487
0.426958,2873939.301389094
0.426968,2874129.350003707
0.426978,2874347.6083276947
0.426988,2874537.613709009
0.426998,2874727.5981383948
0.427008,2874917.561618172
0.427018,2875093.391461964
0.427028,2875311.5377659
0.427038,2875501.437749843
0.427048,2875691.316793494
0.427058,2875881.1748991716
0.427068,2876085.1214535264
0.427078,2876274.937029475
0.427088,2876464.731674448
0.427098,2876654.5053907586
0.427108,2876858.364922406
0.427118,2877048.0961277955
0.427128,2877237.806411517
0.427138,2877427.4957758854
0.427148,2877617.164223215
0.427158,2877820.9151952323
0.427168,2878010.5411551115
0.427178,2878200.146204943
0.427188,2878389.730347035
0.427198,2878593.3943821327
0.427208,2878782.936055562
0.427218,2878972.4568282375
0.427228,2879161.956702475
0.427238,2879365.5338387727
0.427248,2879554.9912631186
0.427258,2879744.427796008
0.427268,2879933.843439751
0.427278,2880123.2381966566
0.427288,2880340.8017868935
0.427298,2880516.059258412
0.427308,2880705.3907090016
0.427318,2880894.7012820393
0.427328,2881112.175420552
0.427338,2881301.4429263608
0.427348,2881476.5986602884
0.427358,2881665.82508678
0.427368,2881883.2098123594
0.427378,2882072.3931905506
0.427388,2882261.555707488
0.427398,2882450.697365479
0.427408,2882653.9051122656
0.427418,2882843.0044001276
0.427428,2883032.082836009
0.427438,2883221.1404222166
0.427448,2883424.2614701386
0.427458,2883613.2767049423
0.427468,2883802.2710970338
0.427478,2883991.244648718
0.427488,2884194.279035773
0.427498,2884383.2102547693
0.427508,2884572.120640319
0.427518,2884761.010194721
0.427528,2884949.8789202836
0.427538,2885152.805199308
0.427548,2885341.6316155405
0.427558,2885530.437209887
0.427568,2885719.2219846467
0.427578,2885922.0616881773
0.427588,2886110.8041723035
0.427598,2886299.5258437954
0.427608,2886488.2267049537
0.427618,2886705.0529837697
0.427628,2886879.638460132
0.427638,2887068.276245955
0.427648,2887256.8932306925
0.427658,2887473.630377395
0.427668,2887662.2044508536
0.427678,2887850.757730218
0.427688,2888025.221711274
0.427698,2888241.869764495
0.427708,2888430.3600175446
0.427718,2888618.8294857363
0.427728,2888807.2781713684
0.427738,2889009.771294391
0.427748,2889198.1777641606
0.427758,2889386.5634583076
0.427768,2889574.928379128
0.427778,2889777.335116319
0.427788,2889965.6578399236
0.427798,2890153.959797136
0.427808,2890342.240990248
0.427818,2890544.561379441
0.427828,2890732.8003939777
0.427838,2890921.0186513434
0.427848,2891109.2161538345
0.427858,2891311.4502328485
0.427868,2891499.60557539
0.427878,2891687.740169983
0.427888,2891875.854018917
0.427898,2892092.0565266134
0.427908,2892280.127577322
0.427918,2892454.124502023
0.427928,2892670.26019548
0.427938,2892858.268380241
0.427948,2893046.2558332323
0.427958,2893234.222556748
0.427968,2893436.218656838
0.427978,2893624.143271694
0.427988,2893812.0471639894
0.427998,2893999.930336012
0.428008,2894201.8402678003
0.428018,2894389.681349757
0.428028,2894577.5017183544
0.428038,2894765.3013758804
0.428048,2894967.125177093
0.428058,2895154.882763136
0.428068,2895342.619645017
0.428078,2895530.3358250223
0.428088,2895732.073533366
0.428098,2895919.7476604623
0.428108,2896107.4010925894
0.428118,2896295.033832032
0.428128,2896510.725089309
0.428138,2896684.276190291
0.428148,2896871.846209606
0.428158,2897059.395545425
0.428168,2897274.998162118
0.428178,2897462.5048264912
0.428188,2897649.990814312
0.428198,2897851.491142085
0.428208,2898038.935128138
0.428218,2898226.3584445342
0.428228,2898413.7610935573
0.428238,2898615.1754699233
0.428248,2898802.5361357154
0.428258,2898989.876141025
0.428268,2899177.195488137
0.428278,2899378.5239507137
0.428288,2899565.801333122
0.428298,2899753.05806422
0.428308,2899940.2941462887
0.428318,2900141.5367326695
0.428328,2900328.730868554
0.428338,2900515.9043622925
0.428348,2900731.107588779
0.428358,2900918.2384954123
0.428368,2901091.3248901297
0.428378,2901278.415183344
0.428388,2901493.5299803982
0.428398,2901680.577705192
0.428408,2901867.6048039272
0.428418,2902040.5906754
0.428428,2902255.617081302
0.428438,2902442.581661062
0.428448,2902629.525623916
0.428458,2902816.448972142
0.428468,2903017.3690394186
0.428478,2903204.250510934
0.428488,2903391.1113746916
0.428498,2903591.9670016784
0.428508,2903778.7860026057
0.428518,2903965.5844026436
0.428528,2904152.3622040683
0.428538,2904353.132161581
0.428548,2904539.8681186424
0.428558,2904726.5834839544
0.428568,2904913.278259791
0.428578,2905127.9727221797
0.428588,2905314.6250183363
0.428598,2905487.247902551
0.428608,2905701.8760409146
0.428618,2905888.4659425477
0.428628,2906075.035268474
0.428638,2906261.5840209643
0.428648,2906462.117763713
0.428658,2906648.6247226875
0.428668,2906835.111115083
0.428678,2907035.5805443698
0.428688,2907222.025157096
0.428698,2907408.4492100966
0.428708,2907594.85270564
0.428718,2907795.2366342056
0.428728,2907981.5983685055
0.428738,2908167.9395521963
0.428748,2908354.260187549
0.428758,2908568.557028734
0.428768,2908740.837545305
0.428778,2908927.095896337
0.428788,2909141.326542617
0.428798,2909327.5425118324
0.428808,2909513.7379464465
0.428818,2909685.9183897865
0.428828,2909900.0610271837
0.428838,2910086.194218947
0.428848,2910272.306885213
0.428858,2910472.3908767514
0.428868,2910658.4618463228
0.428878,2910844.5122972354
0.428888,2911030.542231751
0.428898,2911230.5408909367
0.428908,2911416.52914714
0.428918,2911602.4968937812
0.428928,2911816.4186971355
0.428938,2911988.357497261
0.428948,2912174.263076662
0.428958,2912360.148155596
0.428968,2912573.982083486
0.428978,2912759.8248642827
0.428988,2912931.6637818436
0.428998,2913145.4316650974
0.429008,2913331.2123200395
0.429018,2913516.972488211
0.429028,2913702.7121718735
0.429038,2913902.4114838834
0.429048,2914088.1095536347
0.429058,2914273.7871456975
0.429068,2914473.422418045
0.429078,2914659.058409973
0.429088,2914844.673931036
0.429098,2915030.2689834894
0.429108,2915229.819119429
0.429118,2915415.3725900794
0.429128,2915600.905598936
0.429138,2915814.3653400885
0.429148,2915999.8561296933
0.429158,2916185.3264643634
0.429168,2916356.8047039537
0.429178,2916570.1767692394
0.429188,2916755.5851016026
0.429198,2916940.9729880965
0.429208,2917140.3094693264
0.429218,2917325.6558199455
0.429228,2917510.981731505
0.429238,2917696.287206255
0.429248,2917895.5386814773
0.429258,2918080.8026386555
0.429268,2918266.046165828
0.429278,2918465.2337482627
0.429288,2918650.435771602
0.429298,2918835.6173717417
0.429308,2919048.703613743
0.429318,2919233.843073342
0.429328,2919418.962116582
0.429338,2919590.100165503
0.429348,2919803.0988928922
0.429358,2919988.156050298
0.429368,2920173.1928003896
0.429378,2920372.167124672
0.429388,2920557.1624167594
0.429398,2920742.137308327
0.429408,2920927.091801625
0.429418,2921125.98127792
0.429428,2921310.8943314757
0.429438,2921495.786993547
0.429448,2921694.612695708
0.429458,2921879.46393175
0.429468,2922064.2947830954
0.429478,2922277.0082120616
0.429488,2922461.797001412
0.429498,2922646.5654128953
0.429508,2922817.363917603
0.429518,2923029.9899928654
0.429528,2923214.696634732
0.429538,2923399.38290776
0.429548,2923597.995747475
0.429558,2923782.6406402006
0.429568,2923967.265170864
0.429578,2924165.8143270644
0.429588,2924350.3974911175
0.429598,2924534.9602998826
